wgt	income	liq	fin	asset	networth
7095.38337	74948.0404	36002.29713	335110.9114	494908.6642	488079.7004
7139.730803	72172.18705	1447.740325	146221.7728	306019.5256	299190.5618
7294.390247	84663.52712	46846.69164	298152.5593	459316.1049	452487.1411
6989.430711	108258.2806	2526.716604	136374.407	296172.1598	289343.196
7121.52756	92991.08717	10653.18352	210058.9263	369856.6792	363027.7154
5187.788714	45801.58025	44388.26467	78533.08365	302523.0961	179601.7478
5256.336107	47189.50692	44388.26467	78533.08365	302523.0961	179601.7478
5303.194254	47189.50692	44388.26467	78533.08365	302523.0961	179601.7478
5099.262111	47189.50692	44388.26467	78533.08365	302523.0961	179601.7478
5234.807491	47189.50692	44388.26467	78533.08365	302523.0961	179601.7478
6264.230366	24982.68013	6009.48814	6009.48814	146139.8252	146139.8252
6303.382942	23594.75346	3551.061174	3551.061174	143544.819	143544.819
6439.925584	20818.90011	1912.109863	1912.109863	141905.8677	141905.8677
6170.688999	18043.04676	8877.652934	8877.652934	148871.4107	148871.4107
6287.312026	22206.82679	7238.701623	7238.701623	147232.4594	147232.4594
3869.557417	127689.254	6419.225968	97927.34082	288865.1685	265646.6916
3939.023978	137404.7407	5053.433208	87000.99875	277938.8265	254720.3496
3975.595887	115197.914	14340.82397	85362.04744	276299.8752	253081.3983
3810.856064	130465.1074	3400.82397	99006.3171	289944.1448	266725.6679
3907.71205	117973.7673	4507.116105	75528.33958	266466.1673	243247.6904
4066.440164	104094.5006	559.9750312	66118.02747	314282.5718	115696.3046
4090.330822	104094.5006	559.9750312	66118.02747	312916.779	114193.9326
4081.172097	104094.5006	559.9750312	66118.02747	312916.779	108047.8652
3979.646571	104094.5006	559.9750312	66118.02747	312916.779	113101.2984
4063.537124	104094.5006	655.5805243	66213.63296	311646.5918	119206.392
4774.192097	11103.41339	969.7128589	969.7128589	5749.987516	5230.986267
4765.790807	11658.58406	983.3707865	983.3707865	5763.645443	5244.644195
4770.901992	12630.13273	969.7128589	969.7128589	5749.987516	5230.986267
4773.122605	10548.24272	983.3707865	983.3707865	5763.645443	5244.644195
4768.704096	13185.3034	969.7128589	969.7128589	5749.987516	5230.986267
2295.594415	292852.5282	10298.0774	579833.6579	3828371.735	1514718.801
2122.01571	309507.6483	11076.57928	531443.6205	3778752.484	1465099.551
5700.204034	270645.7015	9150.811486	495373.0337	3742681.898	1422200
2537.60371	273421.5548	10393.6829	644121.5231	3892796.18	1579143.246
2095.213485	281749.1148	9628.838951	570969.6629	3818005.368	1498889.263
2246.963223	40249.87355	1734.556804	651442.1723	662641.6729	552627.0662
2186.550087	40249.87355	1720.898876	651428.5144	662628.015	552613.4082
2077.119272	40249.87355	1720.898876	651428.5144	662628.015	552613.4082
2302.314998	40249.87355	1734.556804	651442.1723	662641.6729	552627.0662
2186.918233	40249.87355	1734.556804	651442.1723	662505.0936	552490.4869
4351.169195	129077.1807	28545.06866	107761.0487	401406.4919	208829.7129
2855.243297	109646.2073	27315.85518	450711.6105	715675.4057	527059.4257
4407.928445	136016.8141	20077.15356	73343.07116	320551.5605	132072.1598
4307.008164	113809.9873	25676.90387	93966.54182	466827.965	227814.2322
4378.029156	109646.2073	26632.9588	85362.04744	372178.5268	208283.3958
3425.724841	45801.58025	31413.23346	612216.6042	754259.0512	754259.0512
3331.70629	44413.65357	31413.23346	612284.8939	754327.3408	754327.3408
3165.736084	48577.43359	31413.23346	612148.3146	754190.7615	754190.7615
3516.486103	45801.58025	31413.23346	610919.1011	752961.5481	752961.5481
3327.050118	47189.50692	31413.23346	610919.1011	752824.9688	752824.9688
3771.450766	265093.9948	107761.0487	516133.0836	1056440.699	671396.4045
3662.029119	265093.9948	107214.7316	516269.6629	1056713.858	671601.2734
3488.612123	265093.9948	107214.7316	516952.5593	1057260.175	673499.7253
3869.166415	265093.9948	107897.628	516952.5593	1058625.968	673595.3308
3664.098474	265093.9948	107214.7316	516269.6629	1056577.278	672844.1448
3285.336942	68008.40703	6.828963795	6.828963795	75125.43071	44722.8839
3283.861069	68008.40703	13.65792759	13.65792759	69805.66792	39758.22722
3281.787637	68008.40703	6.828963795	6.828963795	64199.08864	30600.58677
3283.789895	68008.40703	6.828963795	6.828963795	69798.83895	38522.18477
3282.763667	68008.40703	13.65792759	13.65792759	65571.71036	31986.86642
4229.908599	48577.43359	4807.590512	4807.590512	243821.3233	-41492.78402
4223.972672	48577.43359	4807.590512	4807.590512	242455.5306	-41492.78402
4227.561283	48577.43359	4807.590512	4807.590512	242455.5306	-49687.54057
4244.113341	48577.43359	4821.248439	4821.248439	242469.1885	-45576.50437
4223.754375	48577.43359	4807.590512	4807.590512	242455.5306	-44224.36954
3243.173844	66620.48036	819.4756554	130569.7878	141086.392	141086.392
3273.159037	66620.48036	819.4756554	36193.50811	46710.11236	46710.11236
3282.05751	66620.48036	819.4756554	99156.55431	109673.1586	109673.1586
3229.466682	66620.48036	819.4756554	69245.69288	79762.29713	79762.29713
3243.983041	66620.48036	819.4756554	78806.2422	89459.42572	89459.42572
3470.104307	13046.51074	2458.426966	2458.426966	7511.860175	5053.433208
3479.251198	13046.51074	2458.426966	2458.426966	7511.860175	5053.433208
3488.709958	13046.51074	2458.426966	2458.426966	7511.860175	4916.853933
3432.807785	13046.51074	2458.426966	2458.426966	7511.860175	5053.433208
3448.238156	13046.51074	2458.426966	2458.426966	7511.860175	4916.853933
361.2037984	208189.0011	68289.63795	28613358.3	37578421.97	36076049.94
379.481234	208189.0011	68289.63795	28613358.3	37578421.97	36076049.94
361.8867366	208189.0011	68289.63795	28613358.3	37578421.97	36076049.94
373.0498629	208189.0011	68289.63795	28613358.3	37577056.18	36074684.14
370.413516	208189.0011	68289.63795	28613358.3	37578421.97	36076049.94
6515.330803	16655.12009	3824.219725	88093.63296	156383.2709	156383.2709
6505.627208	18043.04676	3824.219725	63509.3633	131799.0012	131799.0012
6296.767034	16655.12009	5326.59176	22672.1598	90961.79775	90961.79775
6537.828954	16655.12009	3414.481898	57636.45443	125926.0924	125926.0924
6298.262762	16655.12009	5190.012484	25267.16604	93556.804	93556.804
2672.514627	13879.26674	0	0	0	0
2667.86554	13879.26674	0	0	0	0
2670.547089	15267.19342	0	0	0	0
2670.795828	13879.26674	0	0	0	0
2670.482848	13879.26674	0	0	0	0
5257.759277	137404.7407	141359.5506	552463.171	1384504.12	892818.7266
5118.443309	136016.8141	106531.8352	671970.0375	1490216.479	998531.0861
4801.13042	137404.7407	107897.628	748454.432	1573529.838	1081844.444
5399.851757	137404.7407	112677.9026	803769.0387	1649331.336	1157645.943
5077.67622	137404.7407	130433.2085	641239.7004	1493630.961	1001945.568
251.5145428	446912.3891	101068.6642	3044352.06	5212411.486	5103148.065
244.3796056	446912.3891	101068.6642	3044352.06	5211045.693	5101782.272
253.4064168	446912.3891	101068.6642	3044352.06	5211045.693	5101782.272
261.3135513	446912.3891	101068.6642	3044352.06	5212411.486	5103148.065
236.7694471	446912.3891	101068.6642	3044352.06	5212411.486	5103148.065
3379.896357	55517.06696	69.65543071	69.65543071	16459.16854	-886.3995006
3372.199611	55517.06696	69.65543071	69.65543071	16459.16854	-2525.350811
3356.139458	55517.06696	69.65543071	69.65543071	16459.16854	-1022.978777
3386.552612	55517.06696	69.65543071	69.65543071	16459.16854	-1022.978777
3380.984006	55517.06696	69.65543071	69.65543071	16459.16854	-2661.930087
1058.092198	131853.034	20486.89139	239013.7328	546180.5243	422849.4382
1035.670282	131853.034	19121.09863	237647.9401	544814.7316	421620.2247
1043.096459	131853.034	20486.89139	239013.7328	546317.1036	422849.4382
1038.165548	131853.034	20486.89139	239013.7328	546317.1036	422849.4382
1039.338657	131853.034	19121.09863	237647.9401	545087.8901	421756.804
4183.891233	95766.94051	1133.60799	31181.04869	63960.07491	51148.93883
4161.81554	95766.94051	1092.634207	4780.274657	36330.08739	23518.95131
4157.843625	97154.86719	1516.029963	23368.71411	56284.3196	43473.18352
4190.724134	97154.86719	1816.50437	5504.144819	36917.37828	24106.2422
4182.109466	95766.94051	1024.344569	9082.521848	40495.75531	27684.61923
3338.457575	10825.82806	13.65792759	13.65792759	13.65792759	-6815.305868
3332.215258	10825.82806	13.65792759	13.65792759	13.65792759	-5859.250936
3335.849342	10687.03539	13.65792759	13.65792759	13.65792759	-6542.147316
3336.189609	10825.82806	13.65792759	13.65792759	13.65792759	-2717.927591
3335.725744	10687.03539	13.65792759	13.65792759	13.65792759	-6815.305868
6048.49574	155447.7875	2731.585518	56680.3995	202820.2247	-85908.36454
6056.063521	154059.8608	2731.585518	56680.3995	202820.2247	-85908.36454
6167.729292	155447.7875	2731.585518	55314.60674	201454.432	-85908.36454
5925.169307	155447.7875	2731.585518	55314.60674	201454.432	-85908.36454
6061.914087	155447.7875	2731.585518	56680.3995	202820.2247	-86044.94382
4055.168218	6939.633371	684.2621723	684.2621723	684.2621723	-19802.62921
4076.725059	6939.633371	1229.213483	1229.213483	1229.213483	-20623.47066
4096.378722	6939.633371	860.4494382	860.4494382	860.4494382	-26455.40574
4025.179813	6939.633371	860.4494382	860.4494382	860.4494382	-23723.82022
4068.634925	6939.633371	874.1073658	874.1073658	874.1073658	-23710.1623
4589.797746	81887.67377	3414.481898	5599.750312	84132.83396	43159.05119
4619.831429	81887.67377	3414.481898	5599.750312	85088.88889	44115.10612
4662.369033	81887.67377	3414.481898	5599.750312	84405.99251	43432.20974
4447.016248	81887.67377	3414.481898	5599.750312	84815.73034	43841.94757
4562.875527	81887.67377	3414.481898	5599.750312	85908.36454	44934.58177
282.8937557	1526719.342	833133.583	42769800.25	77676185.27	77676185.27
283.965352	1526719.342	833133.583	42769800.25	68211241.45	68211241.45
282.2615601	1526719.342	833133.583	40721111.11	75466332.58	75466332.58
287.9097753	1526719.342	833133.583	42769800.25	67119973.03	67119973.03
276.0668934	1526719.342	833133.583	39355318.35	73989910.61	73989910.61
5363.059425	0	1.365792759	1.365792759	202685.0112	2596.372035
5394.567824	0	1.365792759	83.3133583	202766.9588	2678.3196
5382.488761	0	1.365792759	1.365792759	202685.0112	-4232.59176
5248.590952	0	1.365792759	1.365792759	202685.0112	-1501.006242
5359.230726	0	1.365792759	1.365792759	202685.0112	1230.579276
4260.626278	11380.99873	1367.158552	30663.41323	41999.49313	-367.3982522
4253.704189	11380.99873	1367.158552	30663.41323	41862.91386	-503.9775281
4296.163761	11380.99873	1367.158552	30663.41323	41999.49313	-367.3982522
4220.253553	11380.99873	1367.158552	30663.41323	41999.49313	-367.3982522
4279.796554	11380.99873	1367.158552	30663.41323	41999.49313	-367.3982522
5768.713609	24982.68013	1092.634207	1092.634207	1092.634207	1092.634207
5773.320761	24982.68013	1092.634207	1092.634207	1092.634207	1092.634207
5813.58116	24982.68013	1092.634207	1092.634207	1092.634207	1092.634207
5735.327048	24982.68013	1092.634207	1092.634207	1092.634207	1092.634207
5747.655573	24982.68013	1092.634207	1092.634207	1092.634207	1092.634207
2480.85176	188758.0277	20896.62921	3072077.653	4967115.106	4907020.225
2435.216252	187370.101	20896.62921	3444939.076	5351858.926	5291764.045
2606.685437	188758.0277	20896.62921	3160854.182	5061491.386	5001396.504
2611.900198	187370.101	20896.62921	2973740.574	4886669.913	4826575.031
2431.659786	188758.0277	20896.62921	3229143.82	5171984.02	5111889.139
5419.375142	40249.87355	1365.792759	1365.792759	366032.4594	359203.4956
5462.725648	22206.82679	1365.792759	1365.792759	368764.0449	357837.7029
5468.913494	44413.65357	1365.792759	1365.792759	366032.4594	355242.6966
5276.613552	36086.09353	1365.792759	1365.792759	375593.0087	364803.2459
5544.735553	38861.94688	1365.792759	1365.792759	370129.8377	359203.4956
4443.728304	23594.75346	0	0	50807.49064	5736.329588
4478.79955	23594.75346	0	0	50807.49064	5736.329588
4490.787176	23594.75346	0	0	50807.49064	5736.329588
4385.403503	24982.68013	0	0	50944.06991	5872.908864
4465.333436	23594.75346	0	0	50807.49064	5736.329588
1859.707182	0	17755.30587	17755.30587	5039092.385	4336801.748
1776.095508	0	17755.30587	17755.30587	5039775.281	4338850.437
1902.725409	0	16389.51311	16389.51311	5037726.592	4335435.955
1966.678904	0	16389.51311	16389.51311	5038409.488	4337484.644
1829.563952	0	17755.30587	17755.30587	5039092.385	4336801.748
5187.679552	49965.36027	348.2771536	8543.033708	219694.5943	42004.9563
5218.15758	49965.36027	355.1061174	8549.862672	219564.8439	41875.20599
5206.47352	49965.36027	355.1061174	8549.862672	219428.2647	41738.62672
5076.954365	49965.36027	348.2771536	8543.033708	219694.5943	42004.9563
5183.976056	49965.36027	348.2771536	8543.033708	219694.5943	42004.9563
3347.756036	20818.90011	0	0	12701.87266	12606.26717
3340.132481	20818.90011	0	0	12701.87266	12606.26717
3324.225048	20818.90011	0	0	12701.87266	12606.26717
3354.348995	20818.90011	0	0	12701.87266	12606.26717
3348.833343	20818.90011	0	0	12838.45194	12742.84644
4817.303457	27758.53348	136.5792759	136.5792759	121418.9763	31003.49563
4842.139636	27758.53348	136.5792759	136.5792759	118687.3908	25403.74532
4894.286952	27758.53348	136.5792759	136.5792759	128247.9401	35100.87391
4695.011102	27758.53348	136.5792759	136.5792759	130979.5256	40564.04494
4792.937289	27758.53348	136.5792759	136.5792759	126882.1473	35510.61174
2789.264429	151284.0075	6828.963795	524464.4195	795301.1236	471608.2397
2713.134039	151284.0075	6828.963795	524464.4195	796666.9164	472974.0325
