wgt,income,liq,fin,asset,networth
10308.17259636733,77997.52059882515,1016.010464355788,126944.0680183126,599174.2838456507,443195.2125572269
10566.28633117244,77997.52059882515,1001.700457815566,134084.7612818836,604883.9764551995,448904.9051667757
9905.428279494015,77997.52059882515,1016.010464355788,148409.0778286462,620639.2936559843,465518.8227599738
10385.86966565145,77997.52059882515,1030.32047089601,131251.3799869196,603481.5958142576,448933.5251798561
10488.5455757981,77997.52059882515,1016.010464355788,119789.0647482014,592019.2805755396,437471.209941138
217.7316917373444,2972735.690747675,466506.2132112492,3879442.773054284,8565969.914977109,8565969.914977109
208.1237021835721,2958019.177427142,466506.2132112492,3898045.781556573,8584572.923479399,8584572.923479399
211.0085741285508,2958019.177427142,466506.2132112492,3899476.782210595,8586003.92413342,8586003.92413342
210.6468974487411,2972735.690747675,466506.2132112492,3898045.781556573,8584572.923479399,8584572.923479399
216.8474236467125,2972735.690747675,466506.2132112492,3899476.782210595,8586003.92413342,8586003.92413342
534.2051937126923,130976.9685527441,7298.103335513408,171863.1785480706,723370.8306082407,510294.8332243296
558.5312692270999,130976.9685527441,7298.103335513408,127502.1582733813,679152.9103989536,465933.8129496403
541.6745558463127,130976.9685527441,7298.103335513408,147536.1674296926,697612.8188358404,484393.7213865271
535.8201135798312,130976.9685527441,7298.103335513408,127502.1582733813,679009.8103335514,465790.712884238
535.0738359747769,130976.9685527441,7298.103335513408,127502.1582733813,679009.8103335514,465790.712884238
4047.153053946452,233992.5617964755,79420.53629823415,663268.8031393067,9169565.990843689,8461220.667102681
4156.83572521505,236935.8644605821,79420.53629823415,663268.8031393067,9165272.988881622,8465513.669064749
3993.041109117819,239879.1671246887,79420.53629823415,663268.8031393067,9050792.936559843,8457643.165467625
3962.40985649318,238407.5157926354,79420.53629823415,663268.8031393067,9438594.11379987,8456784.565075213
4000.077380651661,239879.1671246887,79420.53629823415,663268.8031393067,9417129.103989536,8451919.162851537
6404.377431509381,41206.23729749253,1431.000654022237,1431.000654022237,4722.302158273381,4722.302158273381
6397.557352926123,41206.23729749253,1431.000654022237,1431.000654022237,4865.402223675605,4865.402223675605
6433.329233301004,41206.23729749253,1431.000654022237,1431.000654022237,4865.402223675605,4865.402223675605
6454.81062241586,41206.23729749253,1431.000654022237,1431.000654022237,4865.402223675605,4865.402223675605
6374.736689440139,41206.23729749253,1431.000654022237,1431.000654022237,4722.302158273381,4722.302158273381
1773.197776047353,151580.0872014904,32197.51471550033,1676703.466317855,2811200.784826684,2592257.684761282
1800.453909207676,151580.0872014904,32197.51471550033,1676703.466317855,2810055.984303467,2591112.884238064
1719.760375680959,151580.0872014904,32197.51471550033,1676703.466317855,2809912.884238064,2590969.784172662
1736.543836468796,151580.0872014904,32197.51471550033,1676703.466317855,2809769.784172662,2590826.68410726
1731.593770491676,151580.0872014904,32197.51471550033,1676703.466317855,2809769.784172662,2590826.68410726
269.5987326440053,1115511.709696405,1943298.888162198,11030153.0412034,40476425.89928058,39846785.61151079
303.0351234841105,1237658.770256829,1943298.888162198,11030153.0412034,35811363.76716808,35181723.4793983
272.2777221816178,905065.5692127824,1943298.888162198,11030153.0412034,53311070.76520602,52681430.47743623
277.5493856583654,1056645.656414273,1943298.888162198,11030153.0412034,55187112.62262917,54557472.33485939
