wgt,income,liq,fin,asset,networth
6119.779307709496,77896.33477529914,6955.23178807947,1169638.145695364,2496464.529801324,2496464.529801324
4712.374912438347,66093.85980934474,6955.23178807947,1133702.781456954,2453110.251655629,2453110.251655629
5145.224455156753,60192.62232636752,6955.23178807947,1171956.556291391,2486495.364238411,2486495.364238411
5297.663411973522,48390.14736041311,6955.23178807947,1639116.291390728,2958871.523178808,2958871.523178808
4761.812371144635,59012.37482977207,6955.23178807947,1196299.867549669,2522662.569536424,2522662.569536424
3790.476606849536,44849.40487062678,1843.13642384106,1843.13642384106,6364.037086092715,-7778.267549668874
3798.868504713791,43669.15737403134,1843.13642384106,1843.13642384106,9146.129801324503,-5459.856953642384
3799.468393066608,44849.40487062678,1837.340397350993,1837.340397350993,8328.890066225165,-9406.950993377484
3788.076004800406,44849.40487062678,1843.13642384106,1843.13642384106,13435.18940397351,-2909.605298013245
3793.066588672488,44849.40487062678,1837.340397350993,1837.340397350993,11226.90331125828,-6624.858278145695
4099.478552765953,121565.4921493305,4347.019867549669,19416.68874172185,39586.86092715232,39297.05960264901
4101.450751031722,121565.4921493305,4347.019867549669,22314.70198675497,42368.95364238411,42079.15231788079
4098.562658288585,121565.4921493305,4347.019867549669,18837.08609271523,39007.25827814569,38717.45695364238
4085.945521480275,121565.4921493305,4347.019867549669,18953.00662251656,39123.17880794702,38833.37748344371
4097.633641974938,121565.4921493305,4347.019867549669,31472.4238410596,51642.59602649006,51352.79470198676
6375.983791629523,143990.1945846438,16623.00397350993,45023.53377483444,315582.0503311259,-135232.8900662252
6326.569794809408,143990.1945846438,16628.8,45029.3298013245,315587.8463576159,-135227.0940397351
6341.588453560872,143990.1945846438,16628.8,45029.3298013245,314428.6410596027,-136386.2993377484
6386.375863395948,143990.1945846438,16617.20794701987,45017.73774834437,314417.0490066225,-136397.8913907285
6354.919504285839,143990.1945846438,16617.20794701987,45017.73774834437,315576.2543046357,-135238.6860927152
4210.230765647422,34227.1774012678,892.5880794701986,892.5880794701986,2631.396026490066,1843.13642384106
4177.203858947169,34227.1774012678,892.5880794701986,892.5880794701986,2979.15761589404,2190.898013245033
4246.431897898886,34227.1774012678,892.5880794701986,892.5880794701986,2747.316556291391,1959.056953642384
4226.556808588873,34227.1774012678,892.5880794701986,892.5880794701986,3095.078145695364,2306.818543046358
4185.672878818377,35407.42489786325,892.5880794701986,892.5880794701986,3558.760264900662,2770.500662251656
5046.975164849058,31866.68240807692,1159.205298013245,1854.728476821192,1854.728476821192,-14466.8821192053
5058.6369296769,31866.68240807692,1159.205298013245,2074.977483443708,2074.977483443708,-14269.81721854305
5050.507639819034,31866.68240807692,1159.205298013245,1854.728476821192,1854.728476821192,-14420.51390728477
5049.896459546878,31866.68240807692,1159.205298013245,2063.385430463576,2063.385430463576,-14165.48874172185
5058.539110078109,31866.68240807692,1159.205298013245,1982.241059602649,1982.241059602649,-14304.59337748344
8610.877596110357,14162.9699591453,324.5774834437086,324.5774834437086,324.5774834437086,324.5774834437086
8629.941585366372,14162.9699591453,324.5774834437086,324.5774834437086,324.5774834437086,324.5774834437086
8631.304359949419,14162.9699591453,336.1695364238411,336.1695364238411,336.1695364238411,336.1695364238411
8605.424115573191,14162.9699591453,336.1695364238411,336.1695364238411,336.1695364238411,336.1695364238411
8616.761293272157,14162.9699591453,324.5774834437086,324.5774834437086,324.5774834437086,324.5774834437086
35.40679438728245,20205837.14171396,59496327.8410596,303857963.8675497,594723091.0728477,591477316.2384106
35.17135297151901,17373243.1498849,82756570.40529801,339382598.4847682,539231562.5112582,535985787.6768212
35.07866637317592,21327072.26347963,110220914.415894,633174359.7139072,912343105.4622517,909097330.6278145
34.89429707310314,23923616.7559896,99253928.11655629,357252455.2688742,613590768.5933775,610344993.7589403
35.06393682304867,23923616.7559896,65411961.13377483,311071907.0940397,630111519.0675497,626865744.2331126
3959.902231762276,88990.66124329629,3477.615894039735,1001553.377483444,1557971.920529801,1404145.377483444
4184.75559036517,88990.66124329629,3477.615894039735,1001553.377483444,1557971.920529801,1404145.377483444
4144.509112357284,88990.66124329629,3477.615894039735,999234.9668874172,1556812.715231788,1402986.172185431
4103.406023373598,90170.90873989173,3477.615894039735,1000394.17218543,1557971.920529801,1404145.377483444
4199.778515843645,90170.90873989173,3477.615894039735,1000394.17218543,1559131.125827815,1405304.582781457
4575.888181640927,129827.2246254986,5216.423841059603,445714.4370860927,606843.9735099338,606843.9735099338
6573.389617253527,148711.1845710256,4868.662251655629,365381.5099337748,526511.0463576159,526511.0463576159
6638.129941901522,149891.4320676211,4289.059602649007,420443.761589404,581573.298013245,581573.298013245
4743.54325722782,135728.4621084758,3593.53642384106,641156.4503311259,802285.9867549669,802285.9867549669
6608.890205381795,135728.4621084758,3593.53642384106,418589.0331125828,579718.5695364239,579718.5695364239
4322.606565621945,47209.89986381767,1564.927152317881,1564.927152317881,3466.023841059603,-8126.029139072848
4299.407020771514,46029.65236722222,1564.927152317881,1564.927152317881,3477.615894039735,-8114.437086092716
4324.904800231006,47209.89986381767,1564.927152317881,1564.927152317881,3477.615894039735,-8114.437086092716
4305.955723141255,47209.89986381767,1564.927152317881,1564.927152317881,3466.023841059603,-8126.029139072848
4301.939313006276,47209.89986381767,1564.927152317881,1564.927152317881,3477.615894039735,-8114.437086092716
7264.770873371132,218345.7868701566,15649.27152317881,299654.5695364238,516425.9602649006,351586.9668874172
7295.689206264707,217165.5393735612,15649.27152317881,299654.5695364238,515266.7549668874,352746.1721854305
7376.175219719078,217165.5393735612,15649.27152317881,299654.5695364238,516425.9602649006,353905.3774834437
